complaint_id,company_id,product_id,customer_id,complaint_category,complaint_text,priority,status,complaint_date
CMP015703,C003,P0139,CUST00947,quality,The product stopped working properly after a short time.,High,In Progress,2025-09-01
CMP025582,C002,P0057,CUST00231,software,The software has several problems.,Low,Resolved,2025-09-01
CMP025494,C004,P0188,CUST08946,battery,The battery drains very quickly.,High,Resolved,2025-09-01
CMP035363,C005,P0203,CUST03510,battery,Battery life is much lower than expected.,Medium,Closed,2025-09-01
CMP028435,C006,P0271,CUST06157,delivery,The delivery process was disappointing.,Medium,In Progress,2025-09-01
CMP042685,C007,P0337,CUST04439,performance,The product performance is not as expected.,Medium,Resolved,2025-09-01
CMP005549,C008,P0393,CUST04663,software,The application frequently crashes.,Medium,Resolved,2025-09-01
CMP011236,C002,P0100,CUST01709,comfort,The product needs a more comfortable design.,Low,Resolved,2025-09-01
CMP003523,C005,P0232,CUST08362,comfort,The product is uncomfortable during long use.,Low,Resolved,2025-09-01
CMP047873,C006,P0293,CUST08402,software,The application frequently crashes.,Medium,Closed,2025-09-01
CMP030954,C006,P0299,CUST06758,battery,Battery life is much lower than expected.,Low,Closed,2025-09-01
CMP040833,C002,P0066,CUST07207,quality,The product stopped working properly after a short time.,High,Resolved,2025-09-02
CMP020996,C004,P0192,CUST07176,performance,The product is slow and sometimes stops responding.,High,Resolved,2025-09-02
CMP008210,C004,P0187,CUST09492,software,The application frequently crashes.,Medium,Closed,2025-09-02
CMP043089,C001,P0038,CUST09441,comfort,The product is uncomfortable during long use.,Low,Closed,2025-09-02
CMP005565,C004,P0191,CUST03364,battery,The battery drains very quickly.,Critical,Closed,2025-09-02
CMP027915,C004,P0163,CUST03682,performance,The product does not work reliably.,Medium,Resolved,2025-09-02
CMP001675,C002,P0055,CUST09876,performance,The product does not work reliably.,Medium,In Progress,2025-09-02
CMP002181,C009,P0425,CUST08176,software,The software is difficult to use.,High,Resolved,2025-09-02
CMP045591,C002,P0054,CUST09914,quality,The build quality could be much better.,High,Closed,2025-09-02
CMP046764,C004,P0198,CUST04867,battery,Battery performance has become poor.,High,Closed,2025-09-02
CMP020643,C004,P0193,CUST01458,comfort,The product is uncomfortable during long use.,High,Closed,2025-09-02
CMP038961,C005,P0236,CUST04145,battery,Battery life is much lower than expected.,Medium,Resolved,2025-09-02
CMP028701,C005,P0246,CUST05629,price,The price does not seem justified.,High,In Progress,2025-09-02
CMP001369,C001,P0029,CUST03572,quality,The product stopped working properly after a short time.,Critical,Resolved,2025-09-02
CMP017811,C005,P0219,CUST05584,quality,The product does not feel durable.,Medium,Closed,2025-09-02
CMP040856,C001,P0021,CUST02156,battery,I have to charge the product too frequently.,Medium,Resolved,2025-09-02
CMP020572,C001,P0002,CUST03998,comfort,The product needs a more comfortable design.,Medium,In Progress,2025-09-02
CMP033202,C004,P0186,CUST01170,battery,The battery drains very quickly.,High,In Progress,2025-09-02
CMP045930,C009,P0442,CUST00519,performance,The product performance is not as expected.,Low,Closed,2025-09-02
CMP027531,C005,P0234,CUST04732,comfort,The design causes discomfort after extended use.,Medium,Closed,2025-09-02
CMP014025,C010,P0459,CUST00542,performance,The product does not work reliably.,Medium,Closed,2025-09-02
CMP008539,C003,P0122,CUST01589,delivery,My order arrived late.,Medium,Resolved,2025-09-02
CMP045694,C003,P0105,CUST07468,quality,The product stopped working properly after a short time.,Medium,Resolved,2025-09-02
CMP022340,C006,P0289,CUST08782,battery,The battery drains very quickly.,High,Resolved,2025-09-02
CMP020970,C010,P0489,CUST06873,comfort,The design causes discomfort after extended use.,High,Resolved,2025-09-02
CMP026151,C010,P0483,CUST01063,comfort,The product needs a more comfortable design.,Medium,Open,2025-09-02
CMP027635,C007,P0343,CUST01602,comfort,The product is uncomfortable during long use.,High,In Progress,2025-09-02
CMP039184,C002,P0054,CUST02249,battery,Battery life is much lower than expected.,Low,Open,2025-09-02
CMP034381,C003,P0105,CUST02702,quality,The build quality could be much better.,Medium,Closed,2025-09-02
CMP045724,C005,P0209,CUST01957,quality,The product does not feel durable.,High,Resolved,2025-09-02
CMP031294,C003,P0102,CUST02640,comfort,The design causes discomfort after extended use.,Medium,In Progress,2025-09-02
CMP010600,C003,P0102,CUST09377,quality,The product stopped working properly after a short time.,High,Resolved,2025-09-02
CMP009464,C009,P0405,CUST00309,performance,The product is slow and sometimes stops responding.,High,In Progress,2025-09-02
CMP045497,C007,P0313,CUST01405,performance,The performance has become inconsistent.,High,Resolved,2025-09-02
CMP039217,C010,P0464,CUST08562,price,The price does not seem justified.,Medium,Resolved,2025-09-02
CMP023433,C008,P0368,CUST06760,delivery,My order arrived late.,Medium,Open,2025-09-03
CMP011674,C002,P0061,CUST09998,battery,I have to charge the product too frequently.,Low,Closed,2025-09-03
CMP038985,C006,P0264,CUST03660,software,The software is difficult to use.,Medium,Resolved,2025-09-03
CMP001794,C005,P0228,CUST00269,battery,I have to charge the product too frequently.,Medium,Resolved,2025-09-03
CMP007189,C004,P0195,CUST06611,performance,The product performance is not as expected.,Medium,Resolved,2025-09-03
CMP018943,C001,P0040,CUST01538,comfort,The product is uncomfortable during long use.,Medium,In Progress,2025-09-03
CMP044002,C007,P0332,CUST04415,battery,Battery life is much lower than expected.,Medium,Resolved,2025-09-03
CMP034240,C001,P0011,CUST08991,battery,The battery drains very quickly.,Medium,Closed,2025-09-03
CMP024506,C006,P0292,CUST08232,delivery,The product was delivered later than expected.,High,In Progress,2025-09-03
CMP022764,C004,P0159,CUST08058,quality,The product quality is disappointing.,High,In Progress,2025-09-03
CMP028228,C003,P0123,CUST03971,price,I expected better quality at this price.,High,Resolved,2025-09-03
CMP044991,C009,P0415,CUST05160,quality,The product stopped working properly after a short time.,High,Resolved,2025-09-03
CMP011163,C001,P0001,CUST05399,delivery,The product was delivered later than expected.,Medium,Open,2025-09-03
CMP040397,C002,P0093,CUST06797,comfort,The design causes discomfort after extended use.,Medium,Resolved,2025-09-03
CMP027931,C007,P0315,CUST03098,comfort,The design causes discomfort after extended use.,High,Resolved,2025-09-03
CMP043815,C001,P0025,CUST02951,battery,The battery drains very quickly.,High,Resolved,2025-09-03
CMP006491,C004,P0165,CUST02892,price,The product is too expensive for its quality.,Low,Open,2025-09-03
CMP013456,C008,P0397,CUST00781,delivery,The product was delivered later than expected.,High,Resolved,2025-09-03
CMP046112,C009,P0443,CUST06131,quality,The product stopped working properly after a short time.,Critical,In Progress,2025-09-03
CMP035039,C005,P0209,CUST05269,performance,The product does not work reliably.,Critical,In Progress,2025-09-03
CMP007337,C007,P0348,CUST03865,delivery,My order arrived late.,Low,In Progress,2025-09-03
CMP012376,C004,P0170,CUST09122,software,The product software needs improvement.,Low,Resolved,2025-09-03
CMP028846,C003,P0111,CUST08256,battery,I have to charge the product too frequently.,Medium,Resolved,2025-09-03
CMP009919,C007,P0330,CUST09664,quality,The product stopped working properly after a short time.,High,In Progress,2025-09-03
CMP002176,C007,P0304,CUST08682,delivery,The delivery process was disappointing.,Medium,In Progress,2025-09-03
CMP000082,C010,P0462,CUST07066,battery,Battery performance has become poor.,Low,Resolved,2025-09-03
CMP031391,C003,P0106,CUST02246,delivery,My order arrived late.,Low,In Progress,2025-09-03
CMP009930,C010,P0487,CUST05323,quality,The product quality is disappointing.,Low,Resolved,2025-09-03
CMP038336,C001,P0042,CUST00879,quality,The product stopped working properly after a short time.,Medium,Resolved,2025-09-03
CMP041231,C006,P0278,CUST08957,battery,The battery drains very quickly.,Low,Resolved,2025-09-03
CMP044393,C009,P0426,CUST00964,performance,The product performance is not as expected.,Medium,Resolved,2025-09-03
CMP006789,C007,P0319,CUST07952,price,The product is too expensive for its quality.,Medium,In Progress,2025-09-03
CMP007248,C009,P0431,CUST05681,comfort,The product needs a more comfortable design.,High,Resolved,2025-09-03
CMP023921,C010,P0486,CUST08037,software,The software is difficult to use.,Medium,Open,2025-09-03
CMP046275,C003,P0105,CUST08334,comfort,The product needs a more comfortable design.,Medium,Resolved,2025-09-03
CMP048605,C002,P0091,CUST08619,software,The product software needs improvement.,High,Resolved,2025-09-03
CMP009317,C004,P0157,CUST05504,software,The application frequently crashes.,Critical,Resolved,2025-09-03
CMP007252,C008,P0377,CUST08017,delivery,The delivery process was disappointing.,Medium,Resolved,2025-09-03
CMP005539,C001,P0002,CUST03177,comfort,The product needs a more comfortable design.,Medium,In Progress,2025-09-03
CMP013915,C005,P0214,CUST09542,price,The product is too expensive for its quality.,Low,Closed,2025-09-04
CMP027221,C001,P0048,CUST03270,battery,Battery life is much lower than expected.,High,In Progress,2025-09-04
CMP028906,C005,P0249,CUST03032,quality,The build quality could be much better.,High,Resolved,2025-09-04
CMP021116,C009,P0413,CUST00540,battery,I have to charge the product too frequently.,Medium,Resolved,2025-09-04
CMP030753,C003,P0121,CUST02965,comfort,The product needs a more comfortable design.,High,Resolved,2025-09-04
CMP031369,C006,P0266,CUST00342,delivery,The delivery process was disappointing.,Medium,Closed,2025-09-04
CMP000307,C004,P0183,CUST01293,performance,The product does not work reliably.,High,Closed,2025-09-04
CMP022794,C001,P0012,CUST03383,battery,Battery performance has become poor.,High,In Progress,2025-09-04
CMP005370,C006,P0257,CUST04465,price,I expected better quality at this price.,Medium,In Progress,2025-09-04
CMP045001,C009,P0444,CUST07028,performance,The product does not work reliably.,Medium,Closed,2025-09-04
CMP042132,C004,P0158,CUST09016,battery,I have to charge the product too frequently.,Medium,Closed,2025-09-04
CMP024126,C001,P0012,CUST04684,quality,The build quality could be much better.,Medium,Resolved,2025-09-04
CMP044407,C008,P0362,CUST09833,comfort,The design causes discomfort after extended use.,Medium,Open,2025-09-04
CMP003010,C002,P0068,CUST01531,software,The software has several problems.,High,Closed,2025-09-04
CMP038832,C007,P0326,CUST05535,battery,The battery drains very quickly.,Low,Resolved,2025-09-04
CMP045683,C007,P0301,CUST08470,battery,Battery performance has become poor.,Critical,Resolved,2025-09-04
CMP030843,C006,P0257,CUST06871,quality,The product stopped working properly after a short time.,Medium,Resolved,2025-09-04
CMP017557,C001,P0044,CUST02032,software,The product software needs improvement.,Medium,In Progress,2025-09-04
CMP042871,C010,P0473,CUST05212,battery,I have to charge the product too frequently.,High,Resolved,2025-09-04
CMP029206,C002,P0094,CUST02498,delivery,The product was delivered later than expected.,Low,In Progress,2025-09-04
CMP035152,C004,P0178,CUST08581,quality,The build quality could be much better.,Medium,Resolved,2025-09-04
CMP039575,C009,P0438,CUST08559,quality,The build quality could be much better.,High,In Progress,2025-09-04
CMP018397,C007,P0334,CUST07370,price,I expected better quality at this price.,High,In Progress,2025-09-04
CMP002195,C008,P0361,CUST07365,battery,I have to charge the product too frequently.,Medium,Resolved,2025-09-04
CMP018272,C009,P0437,CUST05853,quality,The build quality could be much better.,Low,In Progress,2025-09-04
CMP016837,C010,P0453,CUST08267,battery,Battery life is much lower than expected.,High,Resolved,2025-09-04
CMP039843,C001,P0035,CUST00486,quality,The product stopped working properly after a short time.,Medium,Resolved,2025-09-04
CMP002741,C005,P0231,CUST04097,comfort,The product needs a more comfortable design.,High,Open,2025-09-04
CMP048735,C008,P0368,CUST00589,software,The software has several problems.,High,Closed,2025-09-04
CMP024390,C010,P0494,CUST06284,quality,The build quality could be much better.,High,Closed,2025-09-04
CMP029571,C006,P0298,CUST09051,delivery,The product was delivered later than expected.,High,Open,2025-09-04
CMP033933,C004,P0187,CUST05941,performance,The product is slow and sometimes stops responding.,Medium,Resolved,2025-09-04
CMP031334,C010,P0490,CUST03005,price,The price does not seem justified.,Medium,Resolved,2025-09-04
CMP032693,C006,P0292,CUST04565,software,The software has several problems.,Low,Closed,2025-09-04
CMP045832,C004,P0184,CUST06482,price,I expected better quality at this price.,Low,In Progress,2025-09-04
CMP023142,C008,P0359,CUST04019,performance,The performance has become inconsistent.,Medium,Resolved,2025-09-04
CMP026304,C009,P0417,CUST06693,battery,The battery drains very quickly.,High,Resolved,2025-09-04
CMP006204,C007,P0311,CUST09974,quality,The build quality could be much better.,Low,Closed,2025-09-04
CMP023629,C008,P0385,CUST04818,software,The software is difficult to use.,High,Resolved,2025-09-04
CMP045552,C010,P0493,CUST09272,delivery,The product was delivered later than expected.,Critical,In Progress,2025-09-04
CMP011931,C007,P0316,CUST09258,performance,The product performance is not as expected.,Medium,In Progress,2025-09-04
CMP022037,C001,P0001,CUST04319,performance,The product performance is not as expected.,Medium,In Progress,2025-09-04
CMP030732,C005,P0230,CUST00495,software,The product software needs improvement.,Medium,Resolved,2025-09-04
CMP006528,C004,P0188,CUST04735,battery,Battery performance has become poor.,Medium,Resolved,2025-09-04
CMP004154,C006,P0261,CUST01078,performance,The performance has become inconsistent.,High,Resolved,2025-09-04
CMP048131,C002,P0059,CUST08191,software,The software is difficult to use.,High,In Progress,2025-09-04
CMP028274,C002,P0064,CUST04355,delivery,My order arrived late.,Low,In Progress,2025-09-04
CMP046390,C005,P0226,CUST08560,battery,Battery life is much lower than expected.,Medium,In Progress,2025-09-04
CMP041275,C010,P0475,CUST03941,comfort,The product needs a more comfortable design.,Low,Open,2025-09-04
CMP016962,C002,P0099,CUST02047,quality,The product quality is disappointing.,Critical,Resolved,2025-09-04
CMP014141,C004,P0196,CUST09240,performance,The product performance is not as expected.,Medium,Resolved,2025-09-05
