review_id,company_id,product_id,customer_id,review_text,rating,review_date,verified_purchase
REV012163,C006,P0290,CUST05528,Excellent value for the price.,5.0,2025-11-06,False
REV034219,C009,P0425,CUST02598,The product is okay and works as expected.,3.0,2025-11-06,True
REV036620,C002,P0067,CUST09537,The product works perfectly and looks premium.,5.0,2025-11-06,False
REV011750,C009,P0408,CUST01908,Excellent value for the price.,4.0,2025-11-06,True
REV021315,C010,P0491,CUST05800,Excellent value for the price.,4.0,2025-11-06,True
REV039507,C001,P0026,CUST08732,It performs reasonably well.,3.0,2025-11-06,True
REV013983,C008,P0356,CUST02107,The design is attractive and the product feels durable.,4.0,2025-11-06,True
REV026571,C010,P0487,CUST08854,I like the features but the battery could last longer.,2.0,2025-11-06,True
REV025663,C010,P0485,CUST05923,The quality is acceptable for the price.,3.0,2025-11-06,True
REV031224,C008,P0398,CUST04414,The quality is acceptable for the price.,3.0,2025-11-06,True
REV007569,C003,P0112,CUST03710,The quality could be much better.,1.0,2025-11-06,True
REV030816,C007,P0303,CUST09700,"Nothing special, but it gets the job done.",3.0,2025-11-06,True
REV000951,C005,P0221,CUST07263,Overall it is a decent product.,3.0,2025-11-06,True
REV047229,C010,P0463,CUST00582,Excellent value for the price.,5.0,2025-11-06,True
REV049302,C006,P0263,CUST04419,Excellent value for the price.,4.0,2025-11-06,True
REV015832,C004,P0188,CUST04518,The product is uncomfortable after long use.,1.0,2025-11-06,True
REV035002,C001,P0042,CUST09672,Excellent value for the price.,4.0,2025-11-06,True
REV028615,C002,P0074,CUST05778,The product is uncomfortable after long use.,2.0,2025-11-06,True
REV025025,C001,P0025,CUST02633,The product works perfectly and looks premium.,5.0,2025-11-06,True
REV047123,C003,P0136,CUST01710,The battery life is disappointing.,1.0,2025-11-06,True
REV036233,C010,P0452,CUST04553,The product feels too expensive for its quality.,1.0,2025-11-06,True
REV042319,C005,P0243,CUST03614,Overall it is a decent product.,3.0,2025-11-06,True
REV015134,C009,P0410,CUST03421,I really like this product. The design is excellent.,4.0,2025-11-06,True
REV043866,C001,P0047,CUST03191,I like the features but the battery could last longer.,2.0,2025-11-06,False
REV026119,C009,P0404,CUST04029,"Good performance, but the price is too high.",2.0,2025-11-06,True
REV038561,C004,P0190,CUST02587,"Good performance, but the price is too high.",2.0,2025-11-06,True
REV033078,C003,P0108,CUST09737,Overall it is a decent product.,3.0,2025-11-06,False
REV042035,C007,P0341,CUST07611,The product works perfectly and looks premium.,4.0,2025-11-06,True
REV032443,C004,P0152,CUST00526,"Nothing special, but it gets the job done.",3.0,2025-11-06,False
REV029956,C002,P0063,CUST07192,The design is attractive and the product feels durable.,5.0,2025-11-06,False
REV037501,C004,P0164,CUST09967,The design is excellent but the battery life is poor.,2.0,2025-11-06,True
REV002246,C010,P0480,CUST09807,The quality could be much better.,1.0,2025-11-06,False
REV007303,C005,P0240,CUST08632,The design is excellent but the battery life is poor.,2.0,2025-11-07,True
REV003166,C003,P0120,CUST07155,Overall it is a decent product.,3.0,2025-11-07,False
REV032120,C003,P0142,CUST02822,Excellent value for the price.,4.0,2025-11-07,True
REV004553,C010,P0490,CUST04563,The product is okay and works as expected.,3.0,2025-11-07,True
REV047812,C008,P0351,CUST02706,The product feels too expensive for its quality.,1.0,2025-11-07,True
REV045548,C006,P0294,CUST03091,The design is attractive and the product feels durable.,5.0,2025-11-07,False
REV014201,C006,P0265,CUST08461,The performance is not as good as expected.,2.0,2025-11-07,True
REV037059,C005,P0241,CUST07014,The quality could be much better.,2.0,2025-11-07,True
REV045034,C010,P0461,CUST05231,The quality could be much better.,1.0,2025-11-07,True
REV016154,C005,P0218,CUST04848,I really like this product. The design is excellent.,5.0,2025-11-07,True
REV046073,C007,P0341,CUST00195,I like the features but the battery could last longer.,2.0,2025-11-07,True
REV045485,C001,P0027,CUST05890,I am very satisfied with the performance.,4.0,2025-11-07,False
REV024411,C003,P0139,CUST01436,I am very satisfied with the performance.,5.0,2025-11-07,True
REV042922,C002,P0064,CUST00401,Excellent value for the price.,4.0,2025-11-07,True
REV014390,C006,P0252,CUST08846,The quality could be much better.,1.0,2025-11-07,True
REV008789,C010,P0471,CUST02514,The product looks great but it could be more comfortable.,3.0,2025-11-07,False
REV020983,C005,P0209,CUST08084,I am very satisfied with the performance.,4.0,2025-11-07,True
REV000646,C010,P0470,CUST07439,I really like this product. The design is excellent.,5.0,2025-11-07,True
REV012394,C001,P0028,CUST05004,Excellent value for the price.,5.0,2025-11-07,True
REV000656,C009,P0432,CUST07689,I am very satisfied with the performance.,5.0,2025-11-07,True
REV044640,C005,P0203,CUST08613,I like the features but the battery could last longer.,4.0,2025-11-07,True
REV028782,C003,P0115,CUST01791,The design is attractive and the product feels durable.,5.0,2025-11-07,False
REV000287,C009,P0421,CUST05221,"Good performance, but the price is too high.",3.0,2025-11-07,True
REV029846,C005,P0205,CUST07765,The product works perfectly and looks premium.,5.0,2025-11-07,False
REV027442,C008,P0359,CUST00319,The product feels too expensive for its quality.,1.0,2025-11-07,True
REV023681,C002,P0063,CUST05294,Overall it is a decent product.,3.0,2025-11-07,True
REV026241,C007,P0308,CUST05197,I really like this product. The design is excellent.,4.0,2025-11-07,False
REV024596,C008,P0372,CUST02329,Very good quality and easy to use.,4.0,2025-11-07,True
REV013785,C007,P0335,CUST07952,It performs reasonably well.,3.0,2025-11-07,True
REV032224,C007,P0342,CUST05914,"Nothing special, but it gets the job done.",3.0,2025-11-07,True
REV018599,C008,P0357,CUST06353,I really like this product. The design is excellent.,5.0,2025-11-07,True
REV034320,C002,P0074,CUST03263,I am very satisfied with the performance.,4.0,2025-11-07,True
REV033751,C004,P0179,CUST06349,The design is excellent but the battery life is poor.,4.0,2025-11-07,False
REV047949,C008,P0386,CUST09091,The design is excellent but the battery life is poor.,4.0,2025-11-07,False
REV046504,C006,P0267,CUST07037,I really like this product. The design is excellent.,4.0,2025-11-07,True
REV024273,C009,P0414,CUST06748,The design is excellent but the battery life is poor.,2.0,2025-11-07,True
REV038307,C001,P0027,CUST01325,The design is attractive and the product feels durable.,4.0,2025-11-07,True
REV018525,C006,P0287,CUST02115,The design is attractive and the product feels durable.,5.0,2025-11-07,False
REV049956,C002,P0069,CUST04973,Very good quality and easy to use.,5.0,2025-11-07,False
REV045020,C002,P0072,CUST02778,I am very satisfied with the performance.,5.0,2025-11-07,True
REV003805,C006,P0295,CUST02755,Overall it is a decent product.,3.0,2025-11-08,True
REV043155,C001,P0024,CUST02532,The quality is acceptable for the price.,3.0,2025-11-08,True
REV023908,C003,P0111,CUST05626,The product is okay and works as expected.,3.0,2025-11-08,True
REV042915,C009,P0438,CUST01005,The product looks great but it could be more comfortable.,3.0,2025-11-08,True
REV037470,C008,P0352,CUST00708,The quality could be much better.,2.0,2025-11-08,True
REV003792,C005,P0231,CUST02023,The product works perfectly and looks premium.,5.0,2025-11-08,True
REV011720,C009,P0432,CUST00144,Very good quality and easy to use.,4.0,2025-11-08,False
REV002777,C007,P0337,CUST09711,I am very satisfied with the performance.,5.0,2025-11-08,True
REV034200,C009,P0414,CUST08949,"The quality is good, although the software needs improvement.",2.0,2025-11-08,True
REV005618,C005,P0239,CUST02785,The battery life is disappointing.,2.0,2025-11-08,False
REV009107,C002,P0099,CUST07489,The design is attractive and the product feels durable.,5.0,2025-11-08,False
REV002403,C003,P0105,CUST01642,The quality is acceptable for the price.,3.0,2025-11-08,True
REV041018,C003,P0148,CUST04726,The performance is not as good as expected.,1.0,2025-11-08,True
REV037065,C006,P0276,CUST08785,Excellent value for the price.,5.0,2025-11-08,False
REV014756,C006,P0271,CUST05528,I am very satisfied with the performance.,5.0,2025-11-08,True
REV029224,C005,P0209,CUST03789,The quality is acceptable for the price.,3.0,2025-11-08,True
REV006491,C002,P0080,CUST03298,Excellent value for the price.,5.0,2025-11-08,False
REV040772,C004,P0192,CUST05991,Very good quality and easy to use.,5.0,2025-11-08,True
REV025992,C007,P0341,CUST00913,I like the features but the battery could last longer.,4.0,2025-11-08,True
REV040639,C003,P0120,CUST00804,"Good performance, but the price is too high.",4.0,2025-11-08,False
REV008494,C003,P0141,CUST06258,The product feels too expensive for its quality.,1.0,2025-11-08,True
REV004684,C002,P0078,CUST07659,Overall it is a decent product.,3.0,2025-11-08,True
REV022461,C004,P0170,CUST04180,The quality could be much better.,1.0,2025-11-08,True
REV041268,C008,P0384,CUST09238,"The quality is good, although the software needs improvement.",4.0,2025-11-08,True
REV006594,C002,P0072,CUST05547,"Nothing special, but it gets the job done.",3.0,2025-11-08,True
REV008255,C004,P0157,CUST09122,The quality is acceptable for the price.,3.0,2025-11-08,True
REV025047,C009,P0404,CUST07212,I am very satisfied with the performance.,4.0,2025-11-08,True
REV006663,C003,P0146,CUST01851,Excellent value for the price.,5.0,2025-11-08,True
REV028387,C007,P0302,CUST05596,The product works perfectly and looks premium.,4.0,2025-11-08,True
REV048629,C010,P0500,CUST07621,"Nothing special, but it gets the job done.",3.0,2025-11-08,True
REV039903,C007,P0319,CUST03000,I am very satisfied with the performance.,4.0,2025-11-08,False
REV022122,C010,P0457,CUST00607,I like the features but the battery could last longer.,3.0,2025-11-08,True
REV016511,C003,P0143,CUST07396,Very good quality and easy to use.,4.0,2025-11-08,True
REV028076,C006,P0295,CUST01611,I am very satisfied with the performance.,4.0,2025-11-08,True
REV018403,C005,P0221,CUST04048,I really like this product. The design is excellent.,4.0,2025-11-08,True
REV016685,C006,P0267,CUST02112,The product is uncomfortable after long use.,1.0,2025-11-08,True
REV038743,C001,P0050,CUST04349,Very good quality and easy to use.,4.0,2025-11-08,False
REV017609,C005,P0205,CUST03926,The design is attractive and the product feels durable.,4.0,2025-11-08,True
REV001358,C002,P0067,CUST09172,Very good quality and easy to use.,4.0,2025-11-08,True
REV021078,C009,P0443,CUST09247,"Nothing special, but it gets the job done.",3.0,2025-11-08,False
REV046661,C006,P0276,CUST02017,I am very satisfied with the performance.,4.0,2025-11-08,True
REV004325,C003,P0130,CUST06573,I like the features but the battery could last longer.,4.0,2025-11-08,True
REV012078,C007,P0338,CUST00195,I experienced several problems while using it.,1.0,2025-11-08,False
REV013379,C010,P0470,CUST01576,Excellent value for the price.,4.0,2025-11-08,False
REV009655,C001,P0020,CUST02358,The product is okay and works as expected.,3.0,2025-11-08,True
REV031699,C008,P0386,CUST02013,The product is uncomfortable after long use.,1.0,2025-11-08,True
REV035408,C005,P0214,CUST03387,The product is okay and works as expected.,3.0,2025-11-08,True
REV048473,C003,P0104,CUST02650,The design is attractive and the product feels durable.,4.0,2025-11-08,False
REV041592,C006,P0258,CUST05336,The product is okay and works as expected.,3.0,2025-11-08,True
REV037834,C003,P0148,CUST09811,The product looks great but it could be more comfortable.,4.0,2025-11-08,True
REV043699,C007,P0307,CUST05532,The design is attractive and the product feels durable.,5.0,2025-11-08,True
REV026503,C008,P0371,CUST07357,"Nothing special, but it gets the job done.",3.0,2025-11-08,True
REV009731,C007,P0349,CUST06998,"Nothing special, but it gets the job done.",3.0,2025-11-08,True
REV022063,C004,P0190,CUST06219,The product works perfectly and looks premium.,5.0,2025-11-09,False
REV039932,C006,P0291,CUST02367,Excellent value for the price.,5.0,2025-11-09,True
REV049046,C010,P0451,CUST04253,"Nothing special, but it gets the job done.",3.0,2025-11-09,False
REV002635,C005,P0201,CUST09880,The product feels too expensive for its quality.,1.0,2025-11-09,True
REV023713,C006,P0290,CUST03919,The design is attractive and the product feels durable.,4.0,2025-11-09,True
REV012489,C009,P0418,CUST08757,I like the features but the battery could last longer.,3.0,2025-11-09,True
REV042435,C008,P0396,CUST03010,"The quality is good, although the software needs improvement.",2.0,2025-11-09,True
REV033988,C008,P0400,CUST00747,The design is excellent but the battery life is poor.,4.0,2025-11-09,True
REV028420,C001,P0030,CUST00032,Excellent value for the price.,4.0,2025-11-09,True
REV043520,C007,P0308,CUST02157,It performs reasonably well.,3.0,2025-11-09,True
REV031041,C003,P0111,CUST03667,The product is uncomfortable after long use.,1.0,2025-11-09,True
REV028037,C005,P0238,CUST08220,The battery life is disappointing.,1.0,2025-11-09,False
REV045361,C007,P0333,CUST02360,Very good quality and easy to use.,4.0,2025-11-09,False
REV017256,C002,P0086,CUST09251,Excellent value for the price.,4.0,2025-11-09,False
REV002118,C001,P0014,CUST05653,I really like this product. The design is excellent.,5.0,2025-11-09,False
REV036738,C008,P0398,CUST09992,I experienced several problems while using it.,1.0,2025-11-09,True
REV018069,C006,P0273,CUST03469,Excellent value for the price.,4.0,2025-11-09,True
REV017819,C006,P0296,CUST03729,Very good quality and easy to use.,5.0,2025-11-09,False
REV027388,C008,P0366,CUST09939,The product works perfectly and looks premium.,5.0,2025-11-09,True
REV022041,C003,P0126,CUST09279,Very good quality and easy to use.,5.0,2025-11-09,True
REV001463,C007,P0314,CUST08892,The product works perfectly and looks premium.,5.0,2025-11-09,False
REV022288,C004,P0154,CUST02062,"The quality is good, although the software needs improvement.",3.0,2025-11-09,True
REV013923,C001,P0038,CUST07444,The product is okay and works as expected.,3.0,2025-11-09,True
REV022984,C006,P0265,CUST01610,Very good quality and easy to use.,5.0,2025-11-09,True
REV009132,C004,P0184,CUST04958,It performs reasonably well.,3.0,2025-11-09,True
REV023178,C005,P0241,CUST03212,The product works perfectly and looks premium.,4.0,2025-11-09,True
REV029841,C006,P0270,CUST07553,Very good quality and easy to use.,4.0,2025-11-09,False
REV026750,C001,P0023,CUST06657,The product looks great but it could be more comfortable.,4.0,2025-11-09,True
REV013608,C005,P0229,CUST02531,The design is excellent but the battery life is poor.,3.0,2025-11-09,True
REV032136,C006,P0251,CUST00054,I like the features but the battery could last longer.,2.0,2025-11-09,True
