product_id,product_name,category,subcategory,complaint_category,complaint_count,product_pain_score,demand_problem_score,market_gap_score,market_gap_level,opportunity_score,opportunity_level,opportunity_statement,opportunity_rank
P0300,Smart Watch 300,Watches,Smart Watch,comfort,8,20.0,38.11,36.86,Moderate Market Gap,31.4,Moderate Opportunity,Improve Watches products by addressing comfort problems,3269
P0490,Smart Light 490,Home Appliances,Smart Light,performance,7,17.5,41.09,36.23,Moderate Market Gap,31.38,Moderate Opportunity,Improve Home Appliances products by addressing performance problems,3270
P0490,Smart Light 490,Home Appliances,Smart Light,price,7,17.5,41.09,36.23,Moderate Market Gap,31.38,Moderate Opportunity,Improve Home Appliances products by addressing price problems,3271
P0482,Smartphone 482,Mobile,Smartphone,price,10,25.0,33.44,36.43,Moderate Market Gap,31.38,Moderate Opportunity,Improve Mobile products by addressing price problems,3272
P0070,Smart Watch 70,Watches,Smart Watch,delivery,5,12.5,45.56,36.86,Moderate Market Gap,31.38,Moderate Opportunity,Improve Watches products by addressing delivery problems,3273
P0130,Fitness Band 130,Wearables,Fitness Band,comfort,7,17.5,41.83,35.35,Moderate Market Gap,31.37,Moderate Opportunity,Improve Wearables products by addressing comfort problems,3274
P0457,Air Purifier 457,Home Appliances,Air Purifier,comfort,6,15.0,43.58,36.23,Moderate Market Gap,31.37,Moderate Opportunity,Improve Home Appliances products by addressing comfort problems,3275
P0251,Fitness Band 251,Wearables,Fitness Band,delivery,8,20.0,39.32,35.35,Moderate Market Gap,31.37,Moderate Opportunity,Improve Wearables products by addressing delivery problems,3276
P0251,Fitness Band 251,Wearables,Fitness Band,performance,8,20.0,39.32,35.35,Moderate Market Gap,31.37,Moderate Opportunity,Improve Wearables products by addressing performance problems,3277
P0031,Fitness Band 31,Wearables,Fitness Band,software,10,25.0,34.34,35.35,Moderate Market Gap,31.37,Moderate Opportunity,Improve Wearables products by addressing software problems,3278
P0403,Smart Watch 403,Watches,Smart Watch,price,8,20.0,38.02,36.86,Moderate Market Gap,31.36,Moderate Opportunity,Improve Watches products by addressing price problems,3279
P0257,Analog Watch 257,Watches,Analog Watch,price,8,20.0,38.02,36.86,Moderate Market Gap,31.36,Moderate Opportunity,Improve Watches products by addressing price problems,3280
P0027,Smart Ring 27,Wearables,Smart Ring,software,10,25.0,34.28,35.35,Moderate Market Gap,31.35,Moderate Opportunity,Improve Wearables products by addressing software problems,3281
P0003,Smart Light 3,Home Appliances,Smart Light,performance,7,17.5,40.9,36.23,Moderate Market Gap,31.31,Moderate Opportunity,Improve Home Appliances products by addressing performance problems,3282
P0003,Smart Light 3,Home Appliances,Smart Light,price,7,17.5,40.9,36.23,Moderate Market Gap,31.31,Moderate Opportunity,Improve Home Appliances products by addressing price problems,3283
P0324,Air Purifier 324,Home Appliances,Air Purifier,delivery,8,20.0,38.41,36.23,Moderate Market Gap,31.31,Moderate Opportunity,Improve Home Appliances products by addressing delivery problems,3284
P0438,Fitness Band 438,Wearables,Fitness Band,price,11,27.5,31.61,35.35,Moderate Market Gap,31.29,Moderate Opportunity,Improve Wearables products by addressing price problems,3285
P0438,Fitness Band 438,Wearables,Fitness Band,performance,11,27.5,31.61,35.35,Moderate Market Gap,31.29,Moderate Opportunity,Improve Wearables products by addressing performance problems,3286
P0387,Fitness Band 387,Wearables,Fitness Band,price,8,20.0,39.05,35.35,Moderate Market Gap,31.27,Moderate Opportunity,Improve Wearables products by addressing price problems,3287
P0495,Tablet 495,Mobile,Tablet,delivery,4,10.0,48.06,36.43,Moderate Market Gap,31.25,Moderate Opportunity,Improve Mobile products by addressing delivery problems,3288
P0144,Smart Fan 144,Home Appliances,Smart Fan,price,8,20.0,38.23,36.23,Moderate Market Gap,31.25,Moderate Opportunity,Improve Home Appliances products by addressing price problems,3289
P0187,Bluetooth Speaker 187,Audio,Bluetooth Speaker,comfort,9,22.5,36.59,35.19,Moderate Market Gap,31.24,Moderate Opportunity,Improve Audio products by addressing comfort problems,3290
P0355,Analog Watch 355,Watches,Analog Watch,comfort,9,22.5,35.17,36.86,Moderate Market Gap,31.24,Moderate Opportunity,Improve Watches products by addressing comfort problems,3291
P0074,Smart Watch 74,Watches,Smart Watch,comfort,9,22.5,35.16,36.86,Moderate Market Gap,31.24,Moderate Opportunity,Improve Watches products by addressing comfort problems,3292
P0187,Bluetooth Speaker 187,Audio,Bluetooth Speaker,delivery,9,22.5,36.59,35.19,Moderate Market Gap,31.24,Moderate Opportunity,Improve Audio products by addressing delivery problems,3293
P0187,Bluetooth Speaker 187,Audio,Bluetooth Speaker,price,9,22.5,36.59,35.19,Moderate Market Gap,31.24,Moderate Opportunity,Improve Audio products by addressing price problems,3294
P0247,Bluetooth Speaker 247,Audio,Bluetooth Speaker,comfort,4,10.0,49.06,35.19,Moderate Market Gap,31.23,Moderate Opportunity,Improve Audio products by addressing comfort problems,3295
P0315,Bluetooth Speaker 315,Audio,Bluetooth Speaker,comfort,10,25.0,34.01,35.19,Moderate Market Gap,31.21,Moderate Opportunity,Improve Audio products by addressing comfort problems,3296
P0086,Analog Watch 86,Watches,Analog Watch,delivery,8,20.0,37.5,36.86,Moderate Market Gap,31.18,Moderate Opportunity,Improve Watches products by addressing delivery problems,3297
P0249,Smart Light 249,Home Appliances,Smart Light,comfort,9,22.5,35.46,36.23,Moderate Market Gap,31.15,Moderate Opportunity,Improve Home Appliances products by addressing comfort problems,3298
P0090,Smartphone 90,Mobile,Smartphone,comfort,7,17.5,40.21,36.43,Moderate Market Gap,31.13,Moderate Opportunity,Improve Mobile products by addressing comfort problems,3299
P0037,Analog Watch 37,Watches,Analog Watch,price,8,20.0,37.3,36.86,Moderate Market Gap,31.11,Moderate Opportunity,Improve Watches products by addressing price problems,3300
P0182,Fitness Band 182,Wearables,Fitness Band,delivery,10,25.0,33.5,35.35,Moderate Market Gap,31.08,Moderate Opportunity,Improve Wearables products by addressing delivery problems,3301
P0208,Fitness Watch 208,Watches,Fitness Watch,comfort,9,22.5,34.67,36.86,Moderate Market Gap,31.07,Moderate Opportunity,Improve Watches products by addressing comfort problems,3302
P0368,Headphones 368,Audio,Headphones,delivery,6,15.0,43.61,35.19,Moderate Market Gap,31.07,Moderate Opportunity,Improve Audio products by addressing delivery problems,3303
P0368,Headphones 368,Audio,Headphones,price,6,15.0,43.61,35.19,Moderate Market Gap,31.07,Moderate Opportunity,Improve Audio products by addressing price problems,3304
P0243,Bluetooth Speaker 243,Audio,Bluetooth Speaker,price,11,27.5,31.01,35.19,Moderate Market Gap,31.04,Moderate Opportunity,Improve Audio products by addressing price problems,3305
P0175,Fitness Band 175,Wearables,Fitness Band,delivery,5,12.5,45.82,35.35,Moderate Market Gap,31.02,Moderate Opportunity,Improve Wearables products by addressing delivery problems,3306
P0129,Air Purifier 129,Home Appliances,Air Purifier,software,9,22.5,35.02,36.23,Moderate Market Gap,31.0,Moderate Opportunity,Improve Home Appliances products by addressing software problems,3307
P0441,Smartphone 441,Mobile,Smartphone,software,9,22.5,34.8,36.43,Moderate Market Gap,30.98,Moderate Opportunity,Improve Mobile products by addressing software problems,3308
P0441,Smartphone 441,Mobile,Smartphone,delivery,9,22.5,34.8,36.43,Moderate Market Gap,30.98,Moderate Opportunity,Improve Mobile products by addressing delivery problems,3309
P0498,Tablet 498,Mobile,Tablet,comfort,10,25.0,32.26,36.43,Moderate Market Gap,30.97,Moderate Opportunity,Improve Mobile products by addressing comfort problems,3310
P0498,Tablet 498,Mobile,Tablet,software,10,25.0,32.26,36.43,Moderate Market Gap,30.97,Moderate Opportunity,Improve Mobile products by addressing software problems,3311
P0259,Smart Fan 259,Home Appliances,Smart Fan,comfort,6,15.0,42.44,36.23,Moderate Market Gap,30.97,Moderate Opportunity,Improve Home Appliances products by addressing comfort problems,3312
P0226,Bluetooth Speaker 226,Audio,Bluetooth Speaker,delivery,5,12.5,45.76,35.19,Moderate Market Gap,30.95,Moderate Opportunity,Improve Audio products by addressing delivery problems,3313
P0443,Wireless Earbuds 443,Audio,Wireless Earbuds,software,9,22.5,35.69,35.19,Moderate Market Gap,30.92,Moderate Opportunity,Improve Audio products by addressing software problems,3314
P0298,Smartphone 298,Mobile,Smartphone,performance,11,27.5,29.63,36.43,Moderate Market Gap,30.92,Moderate Opportunity,Improve Mobile products by addressing performance problems,3315
P0081,Headphones 81,Audio,Headphones,performance,11,27.5,30.67,35.19,Moderate Market Gap,30.92,Moderate Opportunity,Improve Audio products by addressing performance problems,3316
P0298,Smartphone 298,Mobile,Smartphone,price,11,27.5,29.63,36.43,Moderate Market Gap,30.92,Moderate Opportunity,Improve Mobile products by addressing price problems,3317
P0260,Headphones 260,Audio,Headphones,price,7,17.5,40.65,35.19,Moderate Market Gap,30.91,Moderate Opportunity,Improve Audio products by addressing price problems,3318
P0260,Headphones 260,Audio,Headphones,software,7,17.5,40.65,35.19,Moderate Market Gap,30.91,Moderate Opportunity,Improve Audio products by addressing software problems,3319
P0231,Smartphone 231,Mobile,Smartphone,delivery,6,15.0,41.99,36.43,Moderate Market Gap,30.88,Moderate Opportunity,Improve Mobile products by addressing delivery problems,3320
P0034,Bluetooth Speaker 34,Audio,Bluetooth Speaker,comfort,7,17.5,40.56,35.19,Moderate Market Gap,30.88,Moderate Opportunity,Improve Audio products by addressing comfort problems,3321
P0034,Bluetooth Speaker 34,Audio,Bluetooth Speaker,delivery,7,17.5,40.56,35.19,Moderate Market Gap,30.88,Moderate Opportunity,Improve Audio products by addressing delivery problems,3322
P0461,Headphones 461,Audio,Headphones,comfort,7,17.5,40.5,35.19,Moderate Market Gap,30.86,Moderate Opportunity,Improve Audio products by addressing comfort problems,3323
P0461,Headphones 461,Audio,Headphones,price,7,17.5,40.5,35.19,Moderate Market Gap,30.86,Moderate Opportunity,Improve Audio products by addressing price problems,3324
P0484,Bluetooth Speaker 484,Audio,Bluetooth Speaker,price,6,15.0,42.91,35.19,Moderate Market Gap,30.83,Moderate Opportunity,Improve Audio products by addressing price problems,3325
P0167,Fitness Watch 167,Watches,Fitness Watch,delivery,7,17.5,38.98,36.86,Moderate Market Gap,30.83,Moderate Opportunity,Improve Watches products by addressing delivery problems,3326
P0301,Bluetooth Speaker 301,Audio,Bluetooth Speaker,price,10,25.0,32.9,35.19,Moderate Market Gap,30.82,Moderate Opportunity,Improve Audio products by addressing price problems,3327
P0067,Smart Fan 67,Home Appliances,Smart Fan,delivery,4,10.0,47.01,36.23,Moderate Market Gap,30.82,Moderate Opportunity,Improve Home Appliances products by addressing delivery problems,3328
P0434,Analog Watch 434,Watches,Analog Watch,software,8,20.0,36.43,36.86,Moderate Market Gap,30.81,Moderate Opportunity,Improve Watches products by addressing software problems,3329
P0430,Smart Light 430,Home Appliances,Smart Light,price,6,15.0,41.98,36.23,Moderate Market Gap,30.81,Moderate Opportunity,Improve Home Appliances products by addressing price problems,3330
P0444,Fitness Band 444,Wearables,Fitness Band,software,7,17.5,40.24,35.35,Moderate Market Gap,30.81,Moderate Opportunity,Improve Wearables products by addressing software problems,3331
P0101,Bluetooth Speaker 101,Audio,Bluetooth Speaker,software,7,17.5,40.33,35.19,Moderate Market Gap,30.8,Moderate Opportunity,Improve Audio products by addressing software problems,3332
P0385,Tablet 385,Mobile,Tablet,performance,7,17.5,39.25,36.43,Moderate Market Gap,30.79,Moderate Opportunity,Improve Mobile products by addressing performance problems,3333
P0475,Fitness Watch 475,Watches,Fitness Watch,software,7,17.5,38.81,36.86,Moderate Market Gap,30.77,Moderate Opportunity,Improve Watches products by addressing software problems,3334
P0206,Smartphone 206,Mobile,Smartphone,delivery,10,25.0,31.62,36.43,Moderate Market Gap,30.75,Moderate Opportunity,Improve Mobile products by addressing delivery problems,3335
P0480,Headphones 480,Audio,Headphones,software,10,25.0,32.56,35.19,Moderate Market Gap,30.7,Moderate Opportunity,Improve Audio products by addressing software problems,3336
P0366,Air Purifier 366,Home Appliances,Air Purifier,price,10,25.0,31.61,36.23,Moderate Market Gap,30.68,Moderate Opportunity,Improve Home Appliances products by addressing price problems,3337
P0489,Headphones 489,Audio,Headphones,delivery,6,15.0,42.48,35.19,Moderate Market Gap,30.67,Moderate Opportunity,Improve Audio products by addressing delivery problems,3338
P0496,Fitness Band 496,Wearables,Fitness Band,price,5,12.5,44.73,35.35,Moderate Market Gap,30.64,Moderate Opportunity,Improve Wearables products by addressing price problems,3339
P0449,Bluetooth Speaker 449,Audio,Bluetooth Speaker,software,10,25.0,32.35,35.19,Moderate Market Gap,30.63,Moderate Opportunity,Improve Audio products by addressing software problems,3340
P0416,Smart Ring 416,Wearables,Smart Ring,software,7,17.5,39.68,35.35,Moderate Market Gap,30.62,Moderate Opportunity,Improve Wearables products by addressing software problems,3341
P0432,Air Purifier 432,Home Appliances,Air Purifier,software,10,25.0,31.34,36.23,Moderate Market Gap,30.59,Moderate Opportunity,Improve Home Appliances products by addressing software problems,3342
P0432,Air Purifier 432,Home Appliances,Air Purifier,delivery,10,25.0,31.34,36.23,Moderate Market Gap,30.59,Moderate Opportunity,Improve Home Appliances products by addressing delivery problems,3343
P0151,Smart Ring 151,Wearables,Smart Ring,price,7,17.5,39.55,35.35,Moderate Market Gap,30.57,Moderate Opportunity,Improve Wearables products by addressing price problems,3344
P0228,Fitness Watch 228,Watches,Fitness Watch,comfort,10,25.0,30.7,36.86,Moderate Market Gap,30.55,Moderate Opportunity,Improve Watches products by addressing comfort problems,3345
P0228,Fitness Watch 228,Watches,Fitness Watch,delivery,10,25.0,30.7,36.86,Moderate Market Gap,30.55,Moderate Opportunity,Improve Watches products by addressing delivery problems,3346
P0068,Headphones 68,Audio,Headphones,comfort,10,25.0,32.07,35.19,Moderate Market Gap,30.53,Moderate Opportunity,Improve Audio products by addressing comfort problems,3347
P0031,Fitness Band 31,Wearables,Fitness Band,price,9,22.5,34.34,35.35,Moderate Market Gap,30.5,Moderate Opportunity,Improve Wearables products by addressing price problems,3348
P0251,Fitness Band 251,Wearables,Fitness Band,software,7,17.5,39.32,35.35,Moderate Market Gap,30.49,Moderate Opportunity,Improve Wearables products by addressing software problems,3349
P0448,Smart Fan 448,Home Appliances,Smart Fan,software,8,20.0,36.02,36.23,Moderate Market Gap,30.48,Moderate Opportunity,Improve Home Appliances products by addressing software problems,3350
P0118,Bluetooth Speaker 118,Audio,Bluetooth Speaker,software,5,12.5,44.34,35.19,Moderate Market Gap,30.45,Moderate Opportunity,Improve Audio products by addressing software problems,3351
P0387,Fitness Band 387,Wearables,Fitness Band,delivery,7,17.5,39.05,35.35,Moderate Market Gap,30.4,Moderate Opportunity,Improve Wearables products by addressing delivery problems,3352
P0343,Tablet 343,Mobile,Tablet,comfort,5,12.5,43.06,36.43,Moderate Market Gap,30.38,Moderate Opportunity,Improve Mobile products by addressing comfort problems,3353
P0178,Fitness Watch 178,Watches,Fitness Watch,software,9,22.5,32.69,36.86,Moderate Market Gap,30.37,Moderate Opportunity,Improve Watches products by addressing software problems,3354
P0178,Fitness Watch 178,Watches,Fitness Watch,comfort,9,22.5,32.69,36.86,Moderate Market Gap,30.37,Moderate Opportunity,Improve Watches products by addressing comfort problems,3355
P0178,Fitness Watch 178,Watches,Fitness Watch,price,9,22.5,32.69,36.86,Moderate Market Gap,30.37,Moderate Opportunity,Improve Watches products by addressing price problems,3356
